tran_id,card_id,card_number,customer_code,card_type,tran_amt_acy,tran_amt_lcy,tran_currency,cr_dr,tran_date,tran_type,tran_type_name,tran_desc,merchant_id,merchant_name,tran_status
TXN_CARD_A_000091_02_000005,CARD_A_000091_02,****-****-****-2132,A_000091,CREDIT,85006857.44,2125171436.0,USD,DR,2025-03-26,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at 7-Eleven ATM,MERCH_19537,7-Eleven,posted
TXN_CARD_A_000091_02_000006,CARD_A_000091_02,****-****-****-2132,A_000091,CREDIT,23053735.48,23053735.48,VND,DR,2025-09-30,ONLINE PAYMENT,Payment To Repost,Payment To Dien May Xanh Repost,MERCH_26145,Dien May Xanh,posted
TXN_CARD_A_000091_02_000007,CARD_A_000091_02,****-****-****-2132,A_000091,CREDIT,40127880.79,1003197019.75,USD,DR,2025-10-01,ATM/POS,ATM,ATM Withdrawal at Highlands Coffee,MERCH_93935,Highlands Coffee,posted
TXN_CARD_A_000091_03_000001,CARD_A_000091_03,****-****-****-4957,A_000091,DEBIT,71539509.3,71539509.3,VND,CR,2023-01-23,CASHBACK,Cash Back,Cash Back from Other,MERCH_85638,Other,posted
TXN_CARD_A_000091_03_000002,CARD_A_000091_03,****-****-****-4957,A_000091,DEBIT,55886183.37,55886183.37,VND,DR,2024-07-20,ONLINE PAYMENT,Repost Retail,Shopee Retail Payment,MERCH_84956,Shopee,posted
TXN_CARD_A_000091_03_000003,CARD_A_000091_03,****-****-****-4957,A_000091,DEBIT,64218141.84,64218141.84,VND,DR,2025-09-08,ONLINE PAYMENT,Repost Retail,Shopee Retail Payment,MERCH_21990,Shopee,posted
TXN_CARD_A_000091_03_000004,CARD_A_000091_03,****-****-****-4957,A_000091,DEBIT,20256761.83,20256761.83,VND,DR,2025-09-13,ONLINE PAYMENT,Payment to Wallet,Payment to Chatime Wallet,MERCH_12516,Chatime,posted
TXN_CARD_A_000091_03_000005,CARD_A_000091_03,****-****-****-4957,A_000091,DEBIT,20061860.59,501546514.75,USD,CR,2025-09-25,CASHBACK,Cash Back,Cash Back from Coopmart,MERCH_78179,Coopmart,posted
TXN_CARD_A_000091_04_000001,CARD_A_000091_04,****-****-****-1493,A_000091,DEBIT,29044536.31,29044536.31,VND,CR,2025-09-06,CREDIT,Credit,Credit Refund from Other,MERCH_78113,Other,posted
TXN_CARD_A_000091_04_000002,CARD_A_000091_04,****-****-****-1493,A_000091,DEBIT,67954682.38,67954682.38,VND,DR,2025-09-29,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at McDonald's ATM,MERCH_34660,McDonald's,decline service
TXN_CARD_A_000091_04_000003,CARD_A_000091_04,****-****-****-1493,A_000091,DEBIT,47820823.64,47820823.64,VND,DR,2025-10-01,ONLINE PAYMENT,Payment To Repost,Payment To The Gioi Di Dong Repost,MERCH_62279,The Gioi Di Dong,posted
TXN_CARD_A_000092_01_000001,CARD_A_000092_01,****-****-****-5968,A_000092,DEBIT,63223769.09,63223769.09,VND,DR,2024-02-19,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at FPT Shop ATM,MERCH_74038,FPT Shop,decline service
TXN_CARD_A_000092_01_000002,CARD_A_000092_01,****-****-****-5968,A_000092,DEBIT,59551964.47,59551964.47,VND,DR,2024-05-09,ATM/POS,ATM,ATM Withdrawal at Metro,MERCH_20421,Metro,posted
TXN_CARD_A_000092_01_000003,CARD_A_000092_01,****-****-****-5968,A_000092,DEBIT,28503221.5,28503221.5,VND,DR,2024-12-14,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Gong Cha ATM,MERCH_80060,Gong Cha,posted
TXN_CARD_A_000092_01_000004,CARD_A_000092_01,****-****-****-5968,A_000092,DEBIT,97713629.62,2442840740.5,USD,DR,2025-09-28,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Koi Thé ATM,MERCH_41159,Koi Thé,closed
TXN_CARD_A_000092_02_000001,CARD_A_000092_02,****-****-****-7946,A_000092,CREDIT,77592628.15,77592628.15,VND,CR,2022-07-05,CREDIT,Credit,Credit Refund from FamilyMart,MERCH_69812,FamilyMart,posted
TXN_CARD_A_000092_02_000002,CARD_A_000092_02,****-****-****-7946,A_000092,CREDIT,93179298.74,93179298.74,VND,DR,2022-10-14,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_94818,Other,posted
TXN_CARD_A_000092_02_000003,CARD_A_000092_02,****-****-****-7946,A_000092,CREDIT,72553599.45,72553599.45,VND,DR,2023-04-17,ONLINE PAYMENT,Payment To Repost,Payment To Trung Nguyen Coffee Repost,MERCH_10458,Trung Nguyen Coffee,posted
TXN_CARD_A_000092_02_000004,CARD_A_000092_02,****-****-****-7946,A_000092,CREDIT,46231518.14,46231518.14,VND,DR,2023-05-05,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Gong Cha ATM,MERCH_39107,Gong Cha,posted
TXN_CARD_A_000092_02_000005,CARD_A_000092_02,****-****-****-7946,A_000092,CREDIT,91341875.2,2283546880.0,USD,DR,2023-06-04,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_41596,Other,posted
TXN_CARD_A_000092_02_000006,CARD_A_000092_02,****-****-****-7946,A_000092,CREDIT,93612626.78,2340315669.5,USD,DR,2024-02-18,ATM/POS,ATM,ATM Withdrawal at Jollibee,MERCH_59848,Jollibee,posted
TXN_CARD_A_000092_02_000007,CARD_A_000092_02,****-****-****-7946,A_000092,CREDIT,43633931.5,43633931.5,VND,DR,2025-09-05,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_20220,Other,posted
TXN_CARD_A_000092_03_000001,CARD_A_000092_03,****-****-****-3957,A_000092,DEBIT,99038720.9,99038720.9,VND,CR,2025-09-01,CASHBACK,Cash Back,Cash Back from Dien May Xanh,MERCH_50395,Dien May Xanh,decline service
TXN_CARD_A_000092_03_000002,CARD_A_000092_03,****-****-****-3957,A_000092,DEBIT,57864782.53,57864782.53,VND,DR,2025-09-14,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_62767,Other,closed
TXN_CARD_A_000092_03_000003,CARD_A_000092_03,****-****-****-3957,A_000092,DEBIT,40994986.5,40994986.5,VND,DR,2025-09-18,ATM/POS,ATM 2Prs,ATM Transaction at VinMart,MERCH_34327,VinMart,posted
TXN_CARD_A_000092_04_000001,CARD_A_000092_04,****-****-****-5297,A_000092,CREDIT,47007274.83,47007274.83,VND,DR,2025-09-08,OTHER,Unique,Unique Transaction at Other,MERCH_54311,Other,posted
TXN_CARD_A_000093_01_000001,CARD_A_000093_01,****-****-****-5208,A_000093,DEBIT,47742774.84,47742774.84,VND,DR,2022-11-23,OTHER,Note Acceptance,Note Acceptance at Lotte Mart,MERCH_41285,Lotte Mart,posted
TXN_CARD_A_000093_01_000002,CARD_A_000093_01,****-****-****-5208,A_000093,DEBIT,42888432.16,42888432.16,VND,CR,2024-12-21,CREDIT,Payment To Credit Card,Credit Card Payment to Tiki,MERCH_99839,Tiki,closed
TXN_CARD_A_000093_01_000003,CARD_A_000093_01,****-****-****-5208,A_000093,DEBIT,77445068.59,77445068.59,VND,DR,2025-05-21,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Koi Thé ATM,MERCH_24463,Koi Thé,posted
TXN_CARD_A_000093_01_000004,CARD_A_000093_01,****-****-****-5208,A_000093,DEBIT,90420968.56,90420968.56,VND,DR,2025-09-26,ONLINE PAYMENT,Payment To Repost,Payment To Starbucks Repost,MERCH_22692,Starbucks,posted
TXN_CARD_A_000093_02_000001,CARD_A_000093_02,****-****-****-8291,A_000093,CREDIT,80295105.13,80295105.13,VND,DR,2021-06-03,ATM/POS,ATM,ATM Withdrawal at Circle K,MERCH_75875,Circle K,inactive
TXN_CARD_A_000093_02_000002,CARD_A_000093_02,****-****-****-8291,A_000093,CREDIT,44176065.47,44176065.47,VND,DR,2021-12-09,ATM/POS,ATM 2Prs,ATM Transaction at FPT Shop,MERCH_72876,FPT Shop,posted
TXN_CARD_A_000093_02_000003,CARD_A_000093_02,****-****-****-8291,A_000093,CREDIT,49311737.95,49311737.95,VND,CR,2025-09-07,CREDIT,Payment To Credit Card,Credit Card Payment to Chatime,MERCH_54078,Chatime,posted
TXN_CARD_A_000093_03_000001,CARD_A_000093_03,****-****-****-4186,A_000093,DEBIT,78322030.62,78322030.62,VND,DR,2021-09-14,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_86896,Other,posted
TXN_CARD_A_000093_03_000002,CARD_A_000093_03,****-****-****-4186,A_000093,DEBIT,43963585.6,43963585.6,VND,DR,2022-02-07,ONLINE PAYMENT,Payment To Repost,Payment To Coopmart Repost,MERCH_34477,Coopmart,posted
TXN_CARD_A_000093_03_000003,CARD_A_000093_03,****-****-****-4186,A_000093,DEBIT,44863356.76,1121583919.0,USD,DR,2025-09-08,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_46740,Other,closed
TXN_CARD_A_000093_04_000001,CARD_A_000093_04,****-****-****-6200,A_000093,DEBIT,78055403.95,78055403.95,VND,DR,2022-04-24,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_18141,Other,decline service
TXN_CARD_A_000093_04_000002,CARD_A_000093_04,****-****-****-6200,A_000093,DEBIT,49159074.0,49159074.0,VND,DR,2022-05-21,OTHER,Note Acceptance,Note Acceptance at Starbucks,MERCH_19815,Starbucks,posted
TXN_CARD_A_000093_04_000003,CARD_A_000093_04,****-****-****-6200,A_000093,DEBIT,91854674.1,91854674.1,VND,CR,2023-04-28,CASHBACK,Cash Back,Cash Back from Other,MERCH_73716,Other,posted
TXN_CARD_A_000093_04_000004,CARD_A_000093_04,****-****-****-6200,A_000093,DEBIT,57510420.41,57510420.41,VND,DR,2023-12-20,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_45718,Other,posted
TXN_CARD_A_000093_04_000005,CARD_A_000093_04,****-****-****-6200,A_000093,DEBIT,54205766.07,54205766.07,VND,DR,2025-01-11,ONLINE PAYMENT,Repost Retail,FPT Shop Retail Payment,MERCH_49103,FPT Shop,closed
TXN_CARD_A_000093_04_000006,CARD_A_000093_04,****-****-****-6200,A_000093,DEBIT,97429847.66,2922895429.7999997,EUR,DR,2025-09-20,ATM/POS,ATM,ATM Withdrawal at Jollibee,MERCH_88664,Jollibee,posted
TXN_CARD_A_000094_01_000001,CARD_A_000094_01,****-****-****-1444,A_000094,CREDIT,99924069.57,99924069.57,VND,DR,2023-03-01,ONLINE PAYMENT,Repost Retail,FPT Shop Retail Payment,MERCH_16097,FPT Shop,posted
TXN_CARD_A_000094_01_000002,CARD_A_000094_01,****-****-****-1444,A_000094,CREDIT,75534943.53,75534943.53,VND,DR,2025-09-24,ONLINE PAYMENT,Payment To Repost,Payment To VinMart Repost,MERCH_64988,VinMart,decline service
TXN_CARD_A_000094_02_000001,CARD_A_000094_02,****-****-****-1346,A_000094,CREDIT,55061062.64,55061062.64,VND,CR,2022-06-30,CREDIT,Credit,Credit Refund from Trung Nguyen Coffee,MERCH_93677,Trung Nguyen Coffee,posted
TXN_CARD_A_000094_02_000002,CARD_A_000094_02,****-****-****-1346,A_000094,CREDIT,42170921.49,42170921.49,VND,DR,2022-09-20,ONLINE PAYMENT,Payment From Wallet,Payment From BigC Wallet,MERCH_15906,BigC,decline service
TXN_CARD_A_000094_02_000003,CARD_A_000094_02,****-****-****-1346,A_000094,CREDIT,85379022.01,85379022.01,VND,DR,2023-11-09,OTHER,Note Acceptance,Note Acceptance at FamilyMart,MERCH_58888,FamilyMart,posted
TXN_CARD_A_000094_02_000004,CARD_A_000094_02,****-****-****-1346,A_000094,CREDIT,63382696.04,1584567401.0,USD,CR,2024-02-04,CASHBACK,Cash Back,Cash Back from Koi Thé,MERCH_40080,Koi Thé,posted
TXN_CARD_A_000094_02_000005,CARD_A_000094_02,****-****-****-1346,A_000094,CREDIT,52617661.81,52617661.81,VND,CR,2024-05-04,CASHBACK,Cash Back,Cash Back from Other,MERCH_19223,Other,inactive
TXN_CARD_A_000094_02_000006,CARD_A_000094_02,****-****-****-1346,A_000094,CREDIT,34540325.62,34540325.62,VND,DR,2024-10-05,ATM/POS,ATM,ATM Withdrawal at Tiki,MERCH_47812,Tiki,posted
TXN_CARD_A_000094_02_000007,CARD_A_000094_02,****-****-****-1346,A_000094,CREDIT,76618903.31,76618903.31,VND,DR,2025-09-09,ATM/POS,ATM 2Prs,ATM Transaction at Pizza Hut,MERCH_39814,Pizza Hut,posted
TXN_CARD_A_000094_03_000001,CARD_A_000094_03,****-****-****-5777,A_000094,CREDIT,21095720.2,21095720.2,VND,DR,2025-09-11,ATM/POS,ATM,ATM Withdrawal at Cong Coffee,MERCH_85343,Cong Coffee,posted
TXN_CARD_A_000094_03_000002,CARD_A_000094_03,****-****-****-5777,A_000094,CREDIT,86040033.94,86040033.94,VND,DR,2025-10-01,ATM/POS,ATM 2Prs,ATM Transaction at Cong Coffee,MERCH_63831,Cong Coffee,decline service
TXN_CARD_A_000094_04_000001,CARD_A_000094_04,****-****-****-5713,A_000094,CREDIT,93579846.42,93579846.42,VND,DR,2022-12-04,ONLINE PAYMENT,Repost Retail,Metro Retail Payment,MERCH_43511,Metro,posted
TXN_CARD_A_000094_04_000002,CARD_A_000094_04,****-****-****-5713,A_000094,CREDIT,97048046.61,97048046.61,VND,DR,2024-02-08,OTHER,Note Acceptance,Note Acceptance at Phuc Long,MERCH_23387,Phuc Long,closed
TXN_CARD_A_000094_04_000003,CARD_A_000094_04,****-****-****-5713,A_000094,CREDIT,75297385.62,1882434640.5,USD,DR,2025-09-12,ATM/POS,ATM,ATM Withdrawal at Metro,MERCH_13070,Metro,decline service
TXN_CARD_A_000095_01_000001,CARD_A_000095_01,****-****-****-9599,A_000095,DEBIT,71869442.53,71869442.53,VND,DR,2025-03-04,ONLINE PAYMENT,Payment to Wallet,Payment to FPT Shop Wallet,MERCH_26104,FPT Shop,inactive
TXN_CARD_A_000095_01_000002,CARD_A_000095_01,****-****-****-9599,A_000095,DEBIT,96388972.59,96388972.59,VND,DR,2025-04-10,ONLINE PAYMENT,Payment To Repost,Payment To Lazada Repost,MERCH_54033,Lazada,posted
TXN_CARD_A_000095_01_000003,CARD_A_000095_01,****-****-****-9599,A_000095,DEBIT,24487802.13,24487802.13,VND,DR,2025-06-01,ATM/POS,ATM,ATM Withdrawal at Phuc Long,MERCH_46226,Phuc Long,posted
TXN_CARD_A_000095_01_000004,CARD_A_000095_01,****-****-****-9599,A_000095,DEBIT,68304575.54,2049137266.2000003,EUR,DR,2025-09-18,OTHER,Unique,Unique Transaction at Metro,MERCH_74660,Metro,posted
TXN_CARD_A_000095_01_000005,CARD_A_000095_01,****-****-****-9599,A_000095,DEBIT,60132978.57,60132978.57,VND,DR,2025-09-22,OTHER,Unique,Unique Transaction at Dien May Xanh,MERCH_97172,Dien May Xanh,posted
TXN_CARD_A_000095_01_000006,CARD_A_000095_01,****-****-****-9599,A_000095,DEBIT,28370782.85,709269571.25,USD,DR,2025-09-26,ONLINE PAYMENT,Payment To Repost,Payment To Starbucks Repost,MERCH_64712,Starbucks,posted
TXN_CARD_A_000095_01_000007,CARD_A_000095_01,****-****-****-9599,A_000095,DEBIT,45441236.09,45441236.09,VND,DR,2025-09-27,ATM/POS,ATM 2Prs,ATM Transaction at The Gioi Di Dong,MERCH_97132,The Gioi Di Dong,posted
TXN_CARD_A_000095_02_000001,CARD_A_000095_02,****-****-****-7133,A_000095,DEBIT,33848403.33,33848403.33,VND,DR,2024-11-16,ATM/POS,ATM 2Prs,ATM Transaction at Foody,MERCH_30009,Foody,posted
TXN_CARD_A_000095_02_000002,CARD_A_000095_02,****-****-****-7133,A_000095,DEBIT,89577389.7,89577389.7,VND,DR,2025-03-03,ONLINE PAYMENT,Payment to Wallet,Payment to Gong Cha Wallet,MERCH_44586,Gong Cha,posted
TXN_CARD_A_000095_02_000003,CARD_A_000095_02,****-****-****-7133,A_000095,DEBIT,72388520.53,72388520.53,VND,DR,2025-06-01,ONLINE PAYMENT,Payment to Wallet,Payment to Aeon Mall Wallet,MERCH_76315,Aeon Mall,posted
TXN_CARD_A_000095_02_000004,CARD_A_000095_02,****-****-****-7133,A_000095,DEBIT,38603207.81,965080195.25,USD,DR,2025-09-06,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_64275,Other,posted
TXN_CARD_A_000095_02_000005,CARD_A_000095_02,****-****-****-7133,A_000095,DEBIT,86636244.03,86636244.03,VND,DR,2025-09-10,ONLINE PAYMENT,Payment From Wallet,Payment From Chatime Wallet,MERCH_86805,Chatime,posted
TXN_CARD_A_000095_02_000006,CARD_A_000095_02,****-****-****-7133,A_000095,DEBIT,57317564.3,57317564.3,VND,DR,2025-09-28,ATM/POS,ATM 2Prs,ATM Transaction at Ding Tea,MERCH_89309,Ding Tea,posted
TXN_CARD_A_000095_03_000001,CARD_A_000095_03,****-****-****-9375,A_000095,CREDIT,25431553.14,25431553.14,VND,DR,2025-09-03,ONLINE PAYMENT,Payment From Wallet,Payment From Trung Nguyen Coffee Wallet,MERCH_73700,Trung Nguyen Coffee,posted
TXN_CARD_A_000095_03_000002,CARD_A_000095_03,****-****-****-9375,A_000095,CREDIT,76535931.85,76535931.85,VND,DR,2025-09-17,ONLINE PAYMENT,Repost Retail,Phuc Long Retail Payment,MERCH_42280,Phuc Long,decline service
TXN_CARD_A_000095_03_000003,CARD_A_000095_03,****-****-****-9375,A_000095,CREDIT,20370219.35,20370219.35,VND,CR,2025-09-26,CASHBACK,Cash Back,Cash Back from Other,MERCH_97481,Other,decline service
TXN_CARD_A_000095_04_000001,CARD_A_000095_04,****-****-****-8277,A_000095,CREDIT,98734175.83,98734175.83,VND,CR,2025-09-08,CASHBACK,Cash Back,Cash Back from The Gioi Di Dong,MERCH_81858,The Gioi Di Dong,posted
TXN_CARD_A_000095_04_000002,CARD_A_000095_04,****-****-****-8277,A_000095,CREDIT,81632449.56,2040811239.0,USD,DR,2025-09-11,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Dien May Xanh ATM,MERCH_54955,Dien May Xanh,decline service
TXN_CARD_A_000095_04_000003,CARD_A_000095_04,****-****-****-8277,A_000095,CREDIT,99706936.35,99706936.35,VND,DR,2025-09-11,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_58291,Other,decline service
TXN_CARD_A_000095_04_000004,CARD_A_000095_04,****-****-****-8277,A_000095,CREDIT,57439176.2,1723175286.0,EUR,DR,2025-09-25,OTHER,Note Acceptance,Note Acceptance at Shopee,MERCH_99495,Shopee,posted
TXN_CARD_A_000095_04_000005,CARD_A_000095_04,****-****-****-8277,A_000095,CREDIT,34914641.75,34914641.75,VND,DR,2025-09-30,ATM/POS,ATM,ATM Withdrawal at The Gioi Di Dong,MERCH_64360,The Gioi Di Dong,posted
TXN_CARD_A_000096_01_000001,CARD_A_000096_01,****-****-****-4782,A_000096,CREDIT,42054807.57,42054807.57,VND,DR,2025-09-07,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_31544,Other,posted
TXN_CARD_A_000096_02_000001,CARD_A_000096_02,****-****-****-7985,A_000096,CREDIT,72670090.01,72670090.01,VND,DR,2023-04-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Aeon Mall ATM,MERCH_54047,Aeon Mall,decline service
TXN_CARD_A_000096_02_000002,CARD_A_000096_02,****-****-****-7985,A_000096,CREDIT,33743296.51,843582412.75,USD,DR,2023-10-04,ONLINE PAYMENT,Payment To Repost,Payment To Jollibee Repost,MERCH_70395,Jollibee,posted
TXN_CARD_A_000096_02_000003,CARD_A_000096_02,****-****-****-7985,A_000096,CREDIT,47610269.39,47610269.39,VND,DR,2025-09-13,ATM/POS,ATM,ATM Withdrawal at Ding Tea,MERCH_46180,Ding Tea,posted
TXN_CARD_A_000096_03_000001,CARD_A_000096_03,****-****-****-1084,A_000096,DEBIT,60629616.43,1515740410.75,USD,DR,2025-02-28,ONLINE PAYMENT,Payment From Wallet,Payment From Coopmart Wallet,MERCH_19497,Coopmart,posted
TXN_CARD_A_000096_03_000002,CARD_A_000096_03,****-****-****-1084,A_000096,DEBIT,79088560.79,79088560.79,VND,DR,2025-09-06,ONLINE PAYMENT,Payment To Repost,Payment To Gong Cha Repost,MERCH_22169,Gong Cha,posted
TXN_CARD_A_000096_03_000003,CARD_A_000096_03,****-****-****-1084,A_000096,DEBIT,51660910.7,1291522767.5,USD,DR,2025-09-15,ONLINE PAYMENT,Repost Retail,Starbucks Retail Payment,MERCH_41987,Starbucks,posted
TXN_CARD_A_000096_04_000001,CARD_A_000096_04,****-****-****-7456,A_000096,DEBIT,70979801.68,70979801.68,VND,DR,2022-03-27,ONLINE PAYMENT,Payment To Repost,Payment To Coopmart Repost,MERCH_42876,Coopmart,decline service
TXN_CARD_A_000096_04_000002,CARD_A_000096_04,****-****-****-7456,A_000096,DEBIT,53797329.77,53797329.77,VND,CR,2022-08-04,CASHBACK,Cash Back,Cash Back from McDonald's,MERCH_13336,McDonald's,posted
TXN_CARD_A_000096_04_000003,CARD_A_000096_04,****-****-****-7456,A_000096,DEBIT,97822405.32,2445560133.0,USD,DR,2022-10-30,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_83892,Other,posted
TXN_CARD_A_000096_04_000004,CARD_A_000096_04,****-****-****-7456,A_000096,DEBIT,89495396.95,2237384923.75,USD,DR,2024-02-27,ATM/POS,ATM 2Prs,ATM Transaction at Trung Nguyen Coffee,MERCH_88490,Trung Nguyen Coffee,posted
TXN_CARD_A_000096_04_000005,CARD_A_000096_04,****-****-****-7456,A_000096,DEBIT,76421834.73,76421834.73,VND,DR,2025-09-01,ONLINE PAYMENT,Repost Retail,Jollibee Retail Payment,MERCH_21348,Jollibee,posted
TXN_CARD_A_000097_01_000001,CARD_A_000097_01,****-****-****-4648,A_000097,DEBIT,32272343.74,32272343.74,VND,DR,2025-09-04,ONLINE PAYMENT,Payment From Wallet,Payment From Chatime Wallet,MERCH_81477,Chatime,posted
TXN_CARD_A_000097_01_000002,CARD_A_000097_01,****-****-****-4648,A_000097,DEBIT,35321551.54,35321551.54,VND,DR,2025-09-15,ONLINE PAYMENT,Payment to Wallet,Payment to Boba Wallet,MERCH_78701,Boba,posted
TXN_CARD_A_000097_01_000003,CARD_A_000097_01,****-****-****-4648,A_000097,DEBIT,95196212.31,95196212.31,VND,DR,2025-09-23,ONLINE PAYMENT,Payment From Wallet,Payment From Foody Wallet,MERCH_66056,Foody,posted
TXN_CARD_A_000097_02_000001,CARD_A_000097_02,****-****-****-5258,A_000097,CREDIT,94934954.92,94934954.92,VND,DR,2025-07-25,ATM/POS,ATM,ATM Withdrawal at The Gioi Di Dong,MERCH_57499,The Gioi Di Dong,posted
TXN_CARD_A_000097_02_000002,CARD_A_000097_02,****-****-****-5258,A_000097,CREDIT,87146260.94,87146260.94,VND,DR,2025-09-01,ONLINE PAYMENT,Payment To Repost,Payment To Shopee Repost,MERCH_23088,Shopee,posted
TXN_CARD_A_000097_02_000003,CARD_A_000097_02,****-****-****-5258,A_000097,CREDIT,25378835.22,25378835.22,VND,DR,2025-09-01,ATM/POS,ATM,ATM Withdrawal at Coopmart,MERCH_78327,Coopmart,posted
TXN_CARD_A_000097_02_000004,CARD_A_000097_02,****-****-****-5258,A_000097,CREDIT,80078684.29,2402360528.7000003,EUR,DR,2025-09-06,ATM/POS,ATM 2Prs,ATM Transaction at Dien May Xanh,MERCH_64683,Dien May Xanh,posted
TXN_CARD_A_000097_02_000005,CARD_A_000097_02,****-****-****-5258,A_000097,CREDIT,42568891.5,1064222287.5,USD,DR,2025-09-12,ONLINE PAYMENT,Payment From Wallet,Payment From Domino's Pizza Wallet,MERCH_84054,Domino's Pizza,decline service
TXN_CARD_A_000097_03_000001,CARD_A_000097_03,****-****-****-6852,A_000097,CREDIT,41757885.36,41757885.36,VND,DR,2021-03-12,ATM/POS,ATM 2Prs,ATM Transaction at Tiki,MERCH_77914,Tiki,posted
TXN_CARD_A_000097_03_000002,CARD_A_000097_03,****-****-****-6852,A_000097,CREDIT,83433430.44,83433430.44,VND,DR,2022-02-14,ONLINE PAYMENT,Payment From Wallet,Payment From Cong Coffee Wallet,MERCH_73066,Cong Coffee,posted
TXN_CARD_A_000097_03_000003,CARD_A_000097_03,****-****-****-6852,A_000097,CREDIT,55002740.34,55002740.34,VND,CR,2022-10-23,CASHBACK,Cash Back,Cash Back from Lotteria,MERCH_65407,Lotteria,posted
TXN_CARD_A_000097_03_000004,CARD_A_000097_03,****-****-****-6852,A_000097,CREDIT,71393409.8,71393409.8,VND,DR,2023-05-02,ONLINE PAYMENT,Payment From Wallet,Payment From Tiki Wallet,MERCH_42213,Tiki,posted
TXN_CARD_A_000097_03_000005,CARD_A_000097_03,****-****-****-6852,A_000097,CREDIT,37928935.79,37928935.79,VND,DR,2024-01-27,ONLINE PAYMENT,Repost Retail,Boba Retail Payment,MERCH_85497,Boba,posted
TXN_CARD_A_000097_03_000006,CARD_A_000097_03,****-****-****-6852,A_000097,CREDIT,38030590.06,950764751.5,USD,CR,2025-09-10,CREDIT,Payment To Credit Card,Credit Card Payment to Grab,MERCH_40684,Grab,decline service
TXN_CARD_A_000097_04_000001,CARD_A_000097_04,****-****-****-4768,A_000097,CREDIT,21935296.54,21935296.54,VND,DR,2024-10-27,ONLINE PAYMENT,Payment To Repost,Payment To Boba Repost,MERCH_77118,Boba,posted
TXN_CARD_A_000097_04_000002,CARD_A_000097_04,****-****-****-4768,A_000097,CREDIT,69984727.66,2099541829.8,EUR,DR,2025-09-16,ONLINE PAYMENT,Payment To Repost,Payment To KFC Repost,MERCH_31086,KFC,decline service
