customer_code,full_name,gender,dob,city,marital_status,nationality,occupation,income_range,income_currency,source_of_income,status,customer_segment
Z_000088,Tôn Thị Rồng,Nữ,1962-10-14 21:50:13.467005,Lào Cai,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
X_000085,Tôn Văn Rồng,Nam,1985-10-08 21:50:13.467005,Sóc Trăng,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
Z_000472,Đinh Thị Quang,Nữ,1956-10-15 21:50:13.467005,Quảng Trị,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000141,Nguyễn Thị An,Nữ,1997-10-05 21:50:13.467005,Bình Phước,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000004,Hồ Văn Khoa,Nam,1985-10-08 21:50:13.467005,Kiên Giang,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
Z_000352,Lê Thị Cường,Nữ,1952-10-16 21:50:13.467005,Bình Phước,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000230,Ngô Thị Long,Nữ,1977-10-10 21:50:13.467005,Vĩnh Long,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000224,Đặng Thị Giang,Nữ,2002-10-04 21:50:13.467005,Cà Mau,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000413,Phạm Thị Dũng,Nữ,1969-10-12 21:50:13.467005,Long An,Độc thân,Việt Nam,Nhân viên văn phòng,<10 triệu,VND,Lương,Active,Z
Z_000191,Dương Thị Minh,Nữ,2001-10-04 21:50:13.467005,Quảng Ninh,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,USD,Lương,Active,Z
Z_000399,Tôn Thị Rồng,Nữ,1948-10-17 21:50:13.467005,Nam Định,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Khác,Inactive,Z
X_000127,Trần Văn Bình,Nam,1991-10-07 21:50:13.467005,Thái Nguyên,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Z_000162,Vũ Thị Phong,Nữ,1967-10-13 21:50:13.467005,Quảng Nam,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000305,Trần Văn Bình,Nam,1956-10-15 21:50:13.467005,Hưng Yên,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Inactive,Z
Y_000297,Bùi Văn Hải,Nam,1979-10-10 21:50:13.467005,Bình Dương,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
X_000081,Vũ Thị Phong,Nữ,1996-10-05 21:50:13.467005,Vĩnh Phúc,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
Y_000270,Hồ Thị Khoa,Nữ,1990-10-07 21:50:13.467005,Đồng Tháp,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000322,Lưu Văn Sơn,Nam,2005-10-03 21:50:13.467005,Lai Châu,Kết hôn,Nước ngoài,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000012,Lý Văn Nam,Nam,1986-10-08 21:50:13.467005,Bắc Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000027,Bùi Văn Hải,Nam,1970-10-12 21:50:13.467005,Hà Giang,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Y_000248,Dương Văn Minh,Nam,1982-10-09 21:50:13.467005,Vĩnh Phúc,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Closed,Y
Z_000078,Lưu Thị Sơn,Nữ,1966-10-13 21:50:13.467005,Cà Mau,Độc thân,Việt Nam,Nhân viên văn phòng,<10 triệu,VND,Lương,Active,Z
Y_000227,Hoàng Thị Em,Nữ,1978-10-10 21:50:13.467005,Ninh Thuận,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000358,Lương Thị Uy,Nữ,2001-10-04 21:50:13.467005,Lâm Đồng,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,USD,Lương,Active,Z
Z_000341,Bùi Văn Hải,Nam,1958-10-15 21:50:13.467005,Bình Phước,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000036,Lương Thị Uy,Nữ,2004-10-03 21:50:13.467005,Quảng Ngãi,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000181,Đinh Thị Quang,Nữ,1966-10-13 21:50:13.467005,Hưng Yên,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000030,Đặng Văn Giang,Nam,2006-10-03 21:50:13.467005,Gia Lai,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Z_000386,Hồ Văn Khoa,Nam,2007-10-03 21:50:13.467005,Quảng Ngãi,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
X_000093,Vũ Thị Phong,Nữ,1998-10-05 21:50:13.467005,Lai Châu,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
Y_000112,Lương Thị Uy,Nữ,1985-10-08 21:50:13.467005,Lạng Sơn,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000249,Hồ Thị Khoa,Nữ,1995-10-06 21:50:13.467005,Cà Mau,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
X_000112,Vũ Văn Phong,Nam,1989-10-07 21:50:13.467005,Quảng Ninh,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
Y_000159,Phạm Thị Dũng,Nữ,2004-10-03 21:50:13.467005,Quảng Nam,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000500,Võ Văn Phúc,Nam,2001-10-04 21:50:13.467005,Ninh Bình,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000053,Phan Thị Oanh,Nữ,1983-10-09 21:50:13.467005,An Giang,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Z_000094,Lê Văn Cường,Nam,2003-10-04 21:50:13.467005,Tuyên Quang,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000019,Đặng Thị Giang,Nữ,1972-10-11 21:50:13.467005,Lai Châu,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,USD,Lương,Inactive,Y
X_000023,Phan Thị Oanh,Nữ,1992-10-06 21:50:13.467005,Sơn La,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Inactive,X
Z_000255,Hồ Văn Khoa,Nam,2003-10-04 21:50:13.467005,Trà Vinh,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000163,Bùi Văn Hải,Nam,2002-10-04 21:50:13.467005,Bình Phước,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000156,Nguyễn Văn An,Nam,1948-10-17 21:50:13.467005,Bình Thuận,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000148,Đặng Thị Giang,Nữ,1987-10-08 21:50:13.467005,Bắc Ninh,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Inactive,X
X_000142,Phan Văn Oanh,Nam,1992-10-06 21:50:13.467005,Hà Nội,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
Z_000397,Phạm Văn Dũng,Nam,2003-10-04 21:50:13.467005,Nghệ An,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,USD,Khác,Active,Z
X_000034,Lý Văn Nam,Nam,1994-10-06 21:50:13.467005,Bến Tre,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
Y_000039,Chu Văn Tài,Nam,1998-10-05 21:50:13.467005,Lâm Đồng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Inactive,Y
Y_000034,Chu Văn Tài,Nam,1970-10-12 21:50:13.467005,Lạng Sơn,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,USD,Lương,Active,Y
Z_000028,Phạm Văn Dũng,Nam,2005-10-03 21:50:13.467005,Bắc Kạn,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Closed,Z
Z_000187,Nguyễn Thị An,Nữ,2006-10-03 21:50:13.467005,Cà Mau,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000454,Lương Văn Uy,Nam,1948-10-17 21:50:13.467005,Điện Biên,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Z
Y_000103,Đỗ Thị Hùng,Nữ,1974-10-11 21:50:13.467005,Hà Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,USD,Lương,Inactive,Y
Z_000389,Chu Thị Tài,Nữ,2004-10-03 21:50:13.467005,Bạc Liêu,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Closed,Z
X_000114,Đinh Văn Quang,Nam,1991-10-07 21:50:13.467005,Phú Thọ,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
Y_000229,Lý Thị Nam,Nữ,2003-10-04 21:50:13.467005,Khánh Hòa,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000194,Vũ Văn Phong,Nam,1953-10-16 21:50:13.467005,Hậu Giang,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000474,Trần Thị Bình,Nữ,2005-10-03 21:50:13.467005,Quảng Ninh,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Closed,Z
Z_000158,Phạm Thị Dũng,Nữ,2006-10-03 21:50:13.467005,Hà Nam,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Z
X_000037,Võ Văn Phúc,Nam,1992-10-06 21:50:13.467005,Hải Phòng,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
Y_000153,Trần Văn Bình,Nam,2002-10-04 21:50:13.467005,Điện Biên,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000032,Lý Văn Nam,Nam,1958-10-15 21:50:13.467005,Bình Dương,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Khác,Active,Z
Z_000038,Hồ Thị Khoa,Nữ,1950-10-17 21:50:13.467005,Hà Tĩnh,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Closed,Z
Z_000174,Ngô Thị Long,Nữ,1948-10-17 21:50:13.467005,Khánh Hòa,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
X_000195,Vũ Thị Phong,Nữ,1986-10-08 21:50:13.467005,Bà Rịa - Vũng Tàu,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,USD,Kinh doanh,Active,X
X_000115,Đỗ Văn Hùng,Nam,1990-10-07 21:50:13.467005,Bạc Liêu,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000072,Đỗ Văn Hùng,Nam,1999-10-05 21:50:13.467005,Thái Bình,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
Y_000084,Hồ Văn Khoa,Nam,1979-10-10 21:50:13.467005,Lào Cai,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Inactive,Y
Y_000222,Lý Văn Nam,Nam,1990-10-07 21:50:13.467005,Hà Nam,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000196,Đỗ Thị Hùng,Nữ,1996-10-05 21:50:13.467005,Thừa Thiên Huế,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Closed,Y
X_000106,Phạm Thị Dũng,Nữ,1997-10-05 21:50:13.467005,An Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Inactive,X
X_000196,Dương Thị Minh,Nữ,1997-10-05 21:50:13.467005,Lai Châu,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000179,Lương Thị Uy,Nữ,1992-10-06 21:50:13.467005,Bắc Giang,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000120,Ngô Thị Long,Nữ,1986-10-08 21:50:13.467005,Bình Định,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
Z_000235,Chu Thị Tài,Nữ,1954-10-16 21:50:13.467005,Đà Nẵng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Inactive,Z
Y_000205,Phạm Văn Dũng,Nam,1998-10-05 21:50:13.467005,Bình Dương,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
X_000145,Đặng Thị Giang,Nữ,1990-10-07 21:50:13.467005,Bắc Kạn,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000012,Phạm Thị Dũng,Nữ,1985-10-08 21:50:13.467005,Bà Rịa - Vũng Tàu,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Y_000296,Dương Thị Minh,Nữ,1972-10-11 21:50:13.467005,Đắk Nông,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
X_000198,Đỗ Thị Hùng,Nữ,1987-10-08 21:50:13.467005,Tây Ninh,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Inactive,X
Y_000194,Võ Thị Phúc,Nữ,1981-10-09 21:50:13.467005,An Giang,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000268,Phạm Văn Dũng,Nam,2003-10-04 21:50:13.467005,Nghệ An,Độc thân,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Khác,Inactive,Z
Y_000181,Tôn Thị Rồng,Nữ,1998-10-05 21:50:13.467005,Hậu Giang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000417,Đặng Văn Giang,Nam,1956-10-15 21:50:13.467005,Long An,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000107,Trần Văn Bình,Nam,1956-10-15 21:50:13.467005,Hà Tĩnh,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000125,Ngô Văn Long,Nam,1963-10-14 21:50:13.467005,Bắc Ninh,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,USD,Khác,Active,Z
Z_000111,Phan Văn Oanh,Nam,1970-10-12 21:50:13.467005,Lào Cai,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000248,Nguyễn Thị An,Nữ,2006-10-03 21:50:13.468008,Cao Bằng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,USD,Lương,Inactive,Z
X_000158,Đinh Văn Quang,Nam,1995-10-06 21:50:13.468008,Hưng Yên,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Inactive,X
Z_000006,Ngô Thị Long,Nữ,2001-10-04 21:50:13.468008,Trà Vinh,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000262,Ngô Thị Long,Nữ,1990-10-07 21:50:13.468008,Quảng Trị,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000149,Hoàng Văn Em,Nam,1954-10-16 21:50:13.468008,Đắk Nông,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000265,Lê Thị Cường,Nữ,1978-10-10 21:50:13.468008,Long An,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
X_000181,Dương Thị Minh,Nữ,2000-10-04 21:50:13.468008,Ninh Thuận,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Inactive,X
X_000166,Phạm Thị Dũng,Nữ,1989-10-07 21:50:13.468008,Quảng Ngãi,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
Y_000046,Ngô Thị Long,Nữ,1979-10-10 21:50:13.468008,Lào Cai,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Closed,Y
Z_000331,Lê Thị Cường,Nữ,2007-10-03 21:50:13.468008,Sơn La,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000056,Ngô Văn Long,Nam,2003-10-04 21:50:13.468008,Đà Nẵng,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Y_000253,Đỗ Văn Hùng,Nam,1990-10-07 21:50:13.468008,Bình Dương,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000101,Nguyễn Thị An,Nữ,1982-10-09 21:50:13.468008,Hải Phòng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000096,Vũ Văn Phong,Nam,1992-10-06 21:50:13.468008,Quảng Nam,Kết hôn,Nước ngoài,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Z_000203,Đặng Văn Giang,Nam,1953-10-16 21:50:13.468008,Đồng Tháp,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000083,Hoàng Thị Em,Nữ,1958-10-15 21:50:13.468008,Ninh Thuận,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Z
Z_000128,Tôn Thị Rồng,Nữ,2007-10-03 21:50:13.468008,Thanh Hóa,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000002,Đỗ Thị Hùng,Nữ,1957-10-15 21:50:13.468008,Thanh Hóa,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000011,Vũ Thị Phong,Nữ,2000-10-04 21:50:13.468008,Vĩnh Long,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Z_000244,Phạm Văn Dũng,Nam,1963-10-14 21:50:13.468008,Thanh Hóa,Độc thân,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Lương,Active,Z
Z_000129,Dương Văn Minh,Nam,1949-10-17 21:50:13.468008,Hà Nội,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000393,Phan Thị Oanh,Nữ,1946-10-18 21:50:13.468008,Bạc Liêu,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
X_000113,Chu Văn Tài,Nam,1990-10-07 21:50:13.468008,Hưng Yên,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
Y_000299,Vũ Thị Phong,Nữ,1982-10-09 21:50:13.468008,Thanh Hóa,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,USD,Lương,Active,Y
Z_000190,Đặng Thị Giang,Nữ,2005-10-03 21:50:13.468008,Gia Lai,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Closed,Z
Y_000285,Bùi Thị Hải,Nữ,1980-10-09 21:50:13.468008,Thừa Thiên Huế,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000202,Dương Thị Minh,Nữ,2002-10-04 21:50:13.468008,Hưng Yên,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000089,Đinh Thị Quang,Nữ,1957-10-15 21:50:13.468008,Bình Thuận,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000476,Bùi Thị Hải,Nữ,1945-10-18 21:50:13.468008,Kon Tum,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Khác,Active,Z
Y_000063,Hồ Thị Khoa,Nữ,1981-10-09 21:50:13.468008,Đắk Nông,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,USD,Lương,Closed,Y
Z_000455,Trần Thị Bình,Nữ,2005-10-03 21:50:13.468008,Hà Nội,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
X_000118,Bùi Văn Hải,Nam,1990-10-07 21:50:13.468008,Cần Thơ,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
Z_000368,Đỗ Thị Hùng,Nữ,1964-10-13 21:50:13.468008,Ninh Thuận,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Inactive,Z
X_000055,Phạm Thị Dũng,Nữ,1991-10-07 21:50:13.468008,Hà Tĩnh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
Y_000129,Ngô Thị Long,Nữ,1982-10-09 21:50:13.468008,Thanh Hóa,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Z_000391,Ngô Văn Long,Nam,1960-10-14 21:50:13.468008,Đắk Nông,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Z
Z_000024,Lý Văn Nam,Nam,2005-10-03 21:50:13.468008,Yên Bái,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Closed,Z
X_000108,Phan Văn Oanh,Nam,1993-10-06 21:50:13.468008,Đà Nẵng,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
Y_000185,Chu Thị Tài,Nữ,2003-10-04 21:50:13.468008,Bình Dương,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000211,Vũ Thị Phong,Nữ,1986-10-08 21:50:13.468008,Hải Phòng,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000215,Đỗ Văn Hùng,Nam,2001-10-04 21:50:13.468008,Đồng Tháp,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Inactive,Y
X_000075,Hoàng Văn Em,Nam,1991-10-07 21:50:13.468008,Phú Thọ,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
Z_000409,Chu Văn Tài,Nam,2004-10-03 21:50:13.468008,Hưng Yên,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Inactive,Z
X_000061,Bùi Thị Hải,Nữ,2000-10-04 21:50:13.468008,Thanh Hóa,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
Y_000242,Lưu Thị Sơn,Nữ,1990-10-07 21:50:13.468008,Thái Bình,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Z_000258,Đỗ Thị Hùng,Nữ,2001-10-04 21:50:13.468008,Lào Cai,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Lương,Active,Z
X_000010,Phạm Văn Dũng,Nam,1992-10-06 21:50:13.468008,Ninh Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Y_000031,Đặng Thị Giang,Nữ,1992-10-06 21:50:13.468008,Trà Vinh,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Closed,Y
Z_000225,Tôn Văn Rồng,Nam,1956-10-15 21:50:13.468008,Bạc Liêu,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Z
Z_000354,Lý Văn Nam,Nam,2006-10-03 21:50:13.468008,Hà Nam,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000182,Đinh Văn Quang,Nam,1994-10-06 21:50:13.468008,Hải Dương,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000009,Chu Thị Tài,Nữ,1965-10-13 21:50:13.468008,Ninh Thuận,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000134,Phan Văn Oanh,Nam,1990-10-07 21:50:13.468008,Điện Biên,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
Z_000091,Dương Thị Minh,Nữ,2006-10-03 21:50:13.468008,Khánh Hòa,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Inactive,Z
Y_000277,Đinh Văn Quang,Nam,2004-10-03 21:50:13.468008,Đồng Nai,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000114,Lê Thị Cường,Nữ,1999-10-05 21:50:13.468008,Thái Nguyên,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000110,Hồ Thị Khoa,Nữ,1952-10-16 21:50:13.468008,Khánh Hòa,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000290,Hoàng Văn Em,Nam,1980-10-09 21:50:13.468008,Bắc Ninh,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000028,Bùi Thị Hải,Nữ,1989-10-07 21:50:13.468008,Bạc Liêu,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
